,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,videoid,publish_time,channelId,title,cover_url,channelTitle,tag,duration,caption,defaultAudioLanguage,viewcount,likecount,favoritecount,commentcount,cover_word,channel_start_date,channelname,channel_cover,bannerExternalUrl,topicCategories,channel_view,subscriberCount,hiddenSubscriberCount,videoCount,hour,minute,second,day,duration_in_sec,topic_cat,topic_Electronic_music,topic_Society,topic_Sport,topic_Food,topic_Rhythm_and_blues,topic_Independent_music,topic_Humour,topic_Racing_video_game,topic_Knowledge,topic_Politics,topic_Video_game_culture,topic_Reggae,topic_Television_program,topic_Baseball,topic_Casual_game,topic_Mixed_martial_arts,topic_Health,topic_Action_game,topic_Basketball,topic_Pet,topic_Lifestyle_(sociology),topic_American_football,topic_Religion,topic_Soul_music,topic_Music,topic_Strategy_video_game,topic_Classical_music,topic_Fashion,topic_Volleyball,topic_Physical_fitness,topic_Tourism,topic_Rock_music,topic_Music_video_game,topic_Simulation_video_game,topic_Cricket,topic_Entertainment,topic_Pop_music,topic_Tennis,topic_Action-adventure_game,topic_Music_of_Asia,topic_Hobby,topic_Professional_wrestling,topic_Puzzle_video_game,topic_Jazz,topic_Physical_attractiveness,topic_Vehicle,topic_Boxing,topic_Business,topic_Role-playing_video_game,topic_Hip_hop_music,topic_Motorsport,topic_Christian_music,topic_Association_football,topic_Ice_hockey,topic_Technology,topic_Military,topic_Film,topic_Country_music,topic_Performing_arts,topic_Golf,topic_Sports_game,topic_Music_of_Latin_America,music,channel_week,week,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,channel_year_1970,channel_year_2005,channel_year_2006,channel_year_2007,channel_year_2008,channel_year_2009,channel_year_2010,channel_year_2011,channel_year_2012,channel_year_2013,channel_year_2014,channel_year_2015,channel_year_2016,channel_year_2017,channel_year_2018,channel_year_2019,channel_year_2020,channel_year_2021,channel_year_2022,channel_month_1,channel_month_2,channel_month_3,channel_month_4,channel_month_5,channel_month_6,channel_month_7,channel_month_8,channel_month_9,channel_month_10,channel_month_11,channel_month_12,dimension_2d,dimension_3d,definition_hd,definition_sd,country_AE,country_AF,country_AL,country_AM,country_AR,country_AT,country_AU,country_AZ,country_BA,country_BD,country_BE,country_BG,country_BH,country_BM,country_BO,country_BR,country_BY,country_CA,country_CH,country_CL,country_CN,country_CO,country_CR,country_CY,country_CZ,country_DE,country_DK,country_DZ,country_EC,country_EE,country_EG,country_ES,country_FI,country_FR,country_GB,country_GE,country_GH,country_GL,country_GR,country_HK,country_HR,country_HU,country_ID,country_IE,country_IL,country_IN,country_IR,country_IS,country_IT,country_JM,country_JO,country_JP,country_KE,country_KH,country_KR,country_KW,country_KY,country_KZ,country_LB,country_LK,country_LT,country_LU,country_LV,country_MA,country_MT,country_MX,country_MY,country_NG,country_NL,country_NO,country_NP,country_NZ,country_None,country_OM,country_PA,country_PE,country_PH,country_PK,country_PL,country_PR,country_PT,country_QA,country_RO,country_RS,country_RU,country_SA,country_SE,country_SG,country_SI,country_SK,country_SN,country_SV,country_TH,country_TN,country_TR,country_TT,country_TW,country_TZ,country_UA,country_UG,country_US,country_UY,country_UZ,country_VG,country_VN,country_YE,country_ZA,country_ZW,cosine_sim,colourfulness,contrast,saturation
3318,3318,3318,3325,v657Ylwh-_k,2015-11-07T19:58:27Z,UCJ0yBou72Lz9fqeMXh9mkog,"Quantum Entanglement, Bell Inequality, EPR paradox",https://i.ytimg.com/vi/v657Ylwh-_k/hqdefault.jpg,Physics Videos by Eugene Khutoryansky,Quantum Entanglement EPR Paradox Bell's Theorem Quantum Mechanics (Field Of Study),PT35M37S,True,en,337426.0,4164.0,0,664,,2011-09-06T00:49:17Z,Physics Videos by Eugene Khutoryansky,https://yt3.ggpht.com/ytc/AMLnZu__OvyFp9fiVvZUSF9qRYDx157RxEvuOuJsV2qDGw=s800-c-k-c0x00ffffff-no-rj,https://lh3.googleusercontent.com/rduQmLIYtlF1TcnfgjPOpLyl9IJqbLqEEE9AYo8m5D26iyO57kZynS1j5iMB56e1CNwb1dhNYw,https://en.wikipedia.org/wiki/Knowledge,67078232.0,943000.0,0.0,135.0,0,35,37,0,2137,['Knowledge'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9316213938714132,37.33881825472025,52.97220415885669,63.2522974537037
3074,3074,3074,3079,uc3ARpccRwQ,2015-08-29T01:53:15Z,UCrFsVDPsOBGMGrYrEQwun6g,Mastering The Art of Crucial Conversations | Joseph Grenny,https://i.ytimg.com/vi/uc3ARpccRwQ/hqdefault.jpg,Crucial Learning,vitalsmartsvideo crucial conversations influencer crucial accountability vitalsmartsspeakers change anything joseph grenny david maxfield vitalsmartsreach bs guys iheartreach reach reach2015 vitalsmarts Behavioural Sciences (Field Of Study) behavioral sci,PT30M51S,True,en,347563.0,2990.0,0,61,,2007-08-22T20:53:43Z,Crucial Learning,https://yt3.ggpht.com/KxQ3r2bNrw-oekQQYdldCCJ0md2G9ikER_VMbkBkjWCyMdyWmeEZlpUbEEafow9SFuDjbh4-=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/ec1iuV0UqtM0PeOBhcFxa83BxNlZEXX990o473OwephByNCU2BUvxCT3YuB0n3CbfeAJLOiuH2o,https://en.wikipedia.org/wiki/Knowledge,4375454.0,42200.0,0.0,425.0,0,30,51,0,1851,['Knowledge'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7952218833542962,90.91753733696024,71.24528737825334,90.25439814814816
50215,50215,50215,50457,w-AInuyPhMQ,2022-10-12T16:30:05Z,UCb0hORoxsw8zy9JXb67NrZA,ROSSI: Honda Promised me That BIKE!,https://i.ytimg.com/vi/w-AInuyPhMQ/hqdefault.jpg,MOTO  PLUS,MotoGP motogp news moto2 motogp calendar motogp results motogp latest motogp schedule motogp highlights moto3 gp valentino rossi valentino rossi repsol honda valentino rossi lifestyle valentino rossi girlfriend valentino rossi life story rossi valentino r,PT9M43S,True,en,331017.0,2357.0,0,599,,2022-06-08T16:37:16.567355Z,MOTO  PLUS,https://yt3.ggpht.com/bO1KEULBVEJn3pM3M9us1pQItMvrixEXKf5rhxbFxFThvZoJU2iX5NSLmVlMrcRYCcMI6Fup5uQ=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/OiJBLcKLeovx0ZduxFKQB6RghHIyicMez9GmF636-1pclu26P6sNpayrz-vJimNVXgo5BfKF,"https://en.wikipedia.org/wiki/Motorsport,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Vehicle",1226443.0,3300.0,0.0,31.0,0,9,43,0,583,"['Motorsport', 'Sport', 'Lifestyle_(sociology)', 'Vehicle']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9100281293781244,83.11261334195449,91.3877738359191,91.82515046296297
50164,50164,50164,50406,5V9N-pM245w,2022-10-12T13:00:03Z,UCE8qPqBND8u4qOmX7weTdOw,"ASMR Chocolate Ice Cream & Dessert *Magnum, Haagen Dazs, Ferrero Rocher, Twix, Klondike, Oreo, Donut",https://i.ytimg.com/vi/5V9N-pM245w/hqdefault.jpg,VNM ASMR,#asmr #eatingsounds #mukbang #notalking #realsounds #먹방,PT13M39S,True,en-US,32997.0,1123.0,0,47,,2019-10-24T11:24:21.526112Z,VNM ASMR,https://yt3.ggpht.com/Co14EslIgRsRmtlzE6zMgDNuZzsjoVwZqhgtDN69wUKRJPuxcNNa2FtKaOwQgk6dRe7Ajfrr=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/MwsZBVajoy2OwHGhx7YPpCzKJ109cZ0yALfXdJjIplyZQNwiW0I-qJ0NesjCCYWFAcXEinKx3z0,"https://en.wikipedia.org/wiki/Food,https://en.wikipedia.org/wiki/Lifestyle_(sociology)",38864164.0,136000.0,0.0,295.0,0,13,39,0,819,"['Food', 'Lifestyle_(sociology)']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8487295498627819,41.768493558075136,62.96481183456875,96.6243576388889
38206,38206,38206,38385,zG9J6CUWetI,2022-03-22T09:53:04Z,UCOOOIsHK_LAUlDvYIATA-BQ,GfK Brand Architect: Brand Intelligence Framework to understand your brand perception,https://i.ytimg.com/vi/zG9J6CUWetI/hqdefault.jpg,GfK,"branding,brand insights,brand strategy,brand strategy framework,brand development,brand perception,brand equity,brand identity,branding 101,what is branding,branding your business,brand experience,branding basics,yt:cc=on,brand intelligence,brand intellig",PT1M19S,True,en,416.0,5.0,0,0,,2012-01-03T17:02:40Z,GfK,https://yt3.ggpht.com/i_ehrT3gYarHl5RFXlIK--im9yNQTv4PclVFdCe0kWmWdEsgsjMboOLMjMqnhCuUonHFWjBdK58=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/AGF7UFZ7bG-xgj8AYy7HHVfidQrPV1gQK_DHW2CJyS03hZ0rhea2Ic-9hcdFPB9f1Hmy0NciRw,"https://en.wikipedia.org/wiki/Knowledge,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Technology",2009062.0,4660.0,0.0,288.0,0,1,19,0,79,"['Knowledge', 'Lifestyle_(sociology)', 'Technology']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874541173353867,38.673073330854336,118.14413338733596,25.82
27396,27396,27396,27485,NIx0vDo961w,2021-04-12T16:41:03Z,UCdjyu9tdJsiUxI1nrVweMKw,How to use SQO SQC SQL in AB PLC | Allen Bradley Sequencer Tutorial for beginners | SQO applications,https://i.ytimg.com/vi/NIx0vDo961w/hqdefault.jpg,Eight Min Automation,AB ALLEN BRADLEY FILE SEQUENCER SEQUENCER OUTPUT BASIC TUTORIAL SEQUENCER COMPARE SEQUENCER OUTPUT SEQUENCER LOAD RSLOGIX SEQUENCER BASICS BASIC TUTORIAL SQO SQC SQL SQO AB SEQUNCER RSLIOGIX FILE OR SEQUENCER ALLEN BRADLEY TUTORIAL FOR BEGINNERS SEQUENCER,PT17M48S,True,en,599.0,10.0,0,0,"Ft |] © Aten-Bradiey
Ti —. co. ccs
SEQUENCER Mailed
INDUSTRIAL USE

EXPLAINED

",2020-09-06T05:23:21.536041Z,Eight Min Automation,https://yt3.ggpht.com/ytc/AMLnZu8ANmS9bgcBxOwFtQQ-530qtQfsE623Are1gjJi=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/fqLxEt9OO5zu_oFF4hO_zgnVcZalCaYJGoHKxVv-MxiUC9CC7wEcQVHbZk8GZfn9dAJKmaYaKQ,"https://en.wikipedia.org/wiki/Technology,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Knowledge",246257.0,3030.0,0.0,55.0,0,17,48,0,1068,"['Technology', 'Lifestyle_(sociology)', 'Knowledge']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9371855948707508,81.74948119328887,99.45383309031322,61.44344328703704
54359,54359,54359,54634,cAFxjXdHarM,2022-11-01T16:19:35Z,UCK7tptUDHh-RYDsdxO1-5QQ,Russian Oil Is Fueling American Cars Via Sanctions Loophole | WSJ,https://i.ytimg.com/vi/cAFxjXdHarM/hqdefault.jpg,Wall Street Journal,russia russian oil oil oil shipment russian oil supply oil supply russia u.s. us oil oil demand transportation fuel energy russian energy russia resources oil refinery lukoil lukoil sicily lukoil us crude oil russian crude us sanctions sanctions russia sa,PT5M49S,True,en,214000.0,4457.0,0,836,"TRACING RUSSIAN OIL TO U.S. CAR

RUSSIA

ITALY

WSsIVIDEO Rr iricirion
",2007-06-18T18:06:47Z,Wall Street Journal,https://yt3.ggpht.com/ytc/AMLnZu_OEAuJWHDUhN2-nLsQ8D6aGOzPo5JF10BKsvXL2Bw=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/OJkOguG3ByDTrGd1syC3ezBaxyjVl_jr9KjPQXhLaR7sYhAvQrcl8mKowLGAomJLeKBUpETe,https://en.wikipedia.org/wiki/Society,1464278477.0,3910000.0,0.0,27046.0,0,5,49,0,349,['Society'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9068971715402002,51.32537215478567,62.69624971466668,80.10763888888889
22238,22238,22238,22310,tuKT8pwqTSE,2020-09-08T09:00:10Z,UCugpJvet_EZDTSAM5iJpihw,DARK DESIRE | SHORT FILM | A FILM BY AB MOIZ,https://i.ytimg.com/vi/tuKT8pwqTSE/hqdefault.jpg,AB moiz,short film dark desire ab moiz films dark desire short film walled city ab moiz ravi river two unmarried brothers dark desire netflix ab moiz film dark desire street light studios,PT26M41S,True,en,5114.0,325.0,0,92,,2016-07-20T18:41:35Z,AB moiz,https://yt3.ggpht.com/ytc/AMLnZu80NaSDImZZsTh6HipKlBzKML815GpXlbcK9pZva0g=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/qX96OXozlF4rYeO09qMvY6IVv2wuIKpiyybpmv630j1mzRwXkSXH_3v2p2Kv_JZw2GTdIKriRA,"https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment",3918.0,512.0,0.0,2.0,0,26,41,0,1601,"['Film', 'Entertainment']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9154296779579322,0.0,27.331575440153635,0.0
43114,43114,43114,43316,RO82qtwYtTM,2022-06-30T14:48:08Z,UCzznO4xSV8BKnUBPyswtCUw,16th Van Cliburn winner Lim Yunchan speaks at press conference,https://i.ytimg.com/vi/RO82qtwYtTM/hqdefault.jpg,Arirang News,arirang korean South Korea Arirang News news Seoul arirang tv 아리랑tv 아리랑뉴스 뉴스 북한 north korea 대한민국 미국 policy politics 정치 정책 경제 economy 스포츠 날씨 weather 이슈 월드 world news global issue english sport 한국어 영어 United States national news foreign news 반클라이번 우승 임윤찬 몰입,PT2M36S,True,en-US,10414.0,200.0,0,8,,2009-06-22T06:12:43Z,Arirang News,https://yt3.ggpht.com/4PthwEL90ZIhkgYJXf2MB31m0TzindJ6f_j5frukEUTLtbnL2MHBD-CGDaV5_TRTdiJQMJJyAg=s800-c-k-c0x00ffffff-no-rj,https://yt3.ggpht.com/FFxBLkcbIirJCwE1hDiTiLvjPY2eodEc5vRkcrWuZ_AtguS2avXfXCkw0P5KvJFE9KsfweSx8Q,"https://en.wikipedia.org/wiki/Politics,https://en.wikipedia.org/wiki/Society",277519968.0,616000.0,0.0,137685.0,0,2,36,0,156,"['Politics', 'Society']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8305014590592054,32.36250009437979,38.01588220130283,114.23298032407408
47949,47949,47949,48183,hIELiXSYyUA,2022-09-17T13:00:10Z,UCL9wK9vQjmgyx7jGt20ZOkg,"Three Crowns Ep. 13 - World Finals Preview, Bracket Breakdown and Caster Predictions",https://i.ytimg.com/vi/hIELiXSYyUA/hqdefault.jpg,Clash Royale Esports,CRL Clash Royale League CRL West EsportsRoyale Clash Royale Supercell CRL 2019 CRL West Teams Tribe Gaming Team Queso Dignitas Misfits Pain Gaming Team Liquid SK Gaming Chivas esports Cream Real Betis Spacestation Gaming mobile gaming esports,PT29M21S,True,en,43203.0,1367.0,0,147,"ii

CROWNS

EPISODE 13

",2018-03-02T18:57:52Z,Clash Royale Esports,https://yt3.ggpht.com/r7kQBHjvbihmTZPaHB2A9jce5UYfNGQhGdwj05pR6SDxtKAereXBfU0M0se3s6ffUUFYSdFMiEQ=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/uF-rdajMk9CsNLcbEsSq2H1F2603-mgJX5OXgt7pwNP1wykRqU87YYhpThgN93xQhdzZo38iJw,"https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Strategy_video_game,https://en.wikipedia.org/wiki/Action_game",100342250.0,1130000.0,0.0,541.0,0,29,21,0,1761,"['Video_game_culture', 'Strategy_video_game', 'Action_game']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8917292912424941,137.3498750666688,56.663307111334326,178.71429976851852
12237,12237,12237,12268,0KWRYwUczwE,2019-01-05T14:00:01Z,UCNoNEF64ijgxK6OSTwdHOFA,How to Breed Honey Gouramis,https://i.ytimg.com/vi/0KWRYwUczwE/hqdefault.jpg,Girl Talks Fish,"honey gourami fry,gourami fry,honey gourami babies,how to breed honey gouramis,honey gourami,gourami,how to keep gourami fry,gouramis spawning,breeding fish,how to breed fish,hatch gourami eggs,hatch honey gourami eggs,honey gourami care,Trichogaster chun",PT4M51S,True,en,93897.0,1647.0,0,149,"HONEY GOURAMI

",2010-10-08T16:12:36Z,Girl Talks Fish,https://yt3.ggpht.com/y5-qgNaIGl6BJsTgcayCIYtiGiSTMIie-jhyzhvKuQDWIMz24e6nJnFdToS4ZyvhfL1g-STbfA=s800-c-k-c0x00ffffff-no-rj,https://yt3.googleusercontent.com/oL-C07_heD27CniqoHTtN7ao8ekVMjwwvA5r3Yjms3XIexRWeb4ic1jbh5_02dD2upJy29wT,"https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Pet",40593211.0,193000.0,0.0,287.0,0,4,51,0,291,"['Lifestyle_(sociology)', 'Hobby', 'Pet']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8556521841193081,55.72872252600736,82.94630309431709,34.38106481481481
